Sample_file	Query_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Contig_name
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000378845.1_genomic.fna.gz	0.0514	0.0892	98.83	94.45	98.65-99.08	0.275	0.275	0.25-0.29	1	1.142	3936/23117	NZ_KB905359.1 Salinispora pacifica DSM 45544 Salpac3DRAFT_Scaffold1.1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000702385.1_genomic.fna.gz	0.0512	0.0868	97.82	93.48	97.53-98.11	0.274	0.274	0.25-0.30	1	1.145	2827/22891	NZ_JNIB01000001.1 Xanthobacter sp. 91 A37EDRAFT_scf7180000000008_quiver.1_C, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002309115.1_genomic.fna	0.0479	0.0258	98.60	94.04	98.18-99.06	0.256	0.256	0.22-0.29	1	1.137	1071/7187	DBWS01000040.1 TPA_asm: Bacteroidales bacterium UBA1232 UBA1232_contig_101670, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002361215.1_genomic.fna.gz	0.0477	0.0300	99.03	94.44	98.65-99.37	0.255	0.255	0.22-0.29	1	1.128	1445/8514	DESF01000099.1 TPA_asm: Porphyromonadaceae bacterium UBA3321 UBA3321_contig_10103, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002255515.1_genomic.fna.gz	0.0466	0.0505	98.79	94.16	98.45-99.18	0.250	0.250	0.22-0.27	1	1.132	2300/14858	NCAS01000009.1 Acidiphilium sp. 20-67-58 04302015_20_scaffold_101, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001595995.1_genomic.fna	0.0461	0.1258	98.43	93.78	98.19-98.64	0.246	0.246	0.23-0.27	1	1.142	5077/37128	NZ_LUKO01000001.1 Bradyrhizobium liaoningense strain CCNWSX0360 Scaffold100_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002087015.1_genomic.fna	0.0459	0.0391	99.29	94.60	98.99-99.65	0.246	0.246	0.22-0.27	1	1.138	2073/11606	NZ_LXWF01000001.1 Rothia nasimurium strain PT-32 scaffold10_size103280, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000203875.1_genomic.fna.gz	0.0423	0.0975	99.32	94.40	99.10-99.54	0.226	0.226	0.21-0.24	1	1.123	5210/31106	NC_007347.1 Ralstonia eutropha JMP134 chromosome 1, complete sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002154385.1_genomic.fna.gz	0.0421	0.0968	95.69	90.93	95.25-96.19	0.225	0.225	0.19-0.26	1	1.341	1633/31114	NZ_MUAX01000001.1 Streptomyces albovinaceus strain NRRL B-2566 NRRL_B-2566_contig_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_003215215.1_genomic.fna.gz	0.0419	0.0151	99.09	94.18	98.55-99.76	0.224	0.224	0.17-0.27	1	1.091	751/4825	QCKP01000001.1 SAR202 cluster bacterium AG-410-A08 Ga0171681_101, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001854525.1_genomic.fna.gz	0.0413	0.0737	99.91	94.89	99.70-100.19	0.221	0.221	0.20-0.24	1	1.129	4761/24214	NZ_MLQM01000001.1 Mycobacterium talmoniae strain MO-5499 PROKKA_contig000001, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_900066785.1_genomic.fna	0.0410	0.0444	98.72	93.75	98.34-99.18	0.219	0.219	0.19-0.25	1	1.181	1953/14450	FMGE01000227.1 uncultured Clostridium sp. isolate 2789STDY5834924 genome assembly, contig: SCcontig000227, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001311035.1_genomic.fna	0.0401	0.0410	98.11	93.11	97.63-98.55	0.214	0.214	0.18-0.24	1	1.155	1522/13932	NZ_BBAB01000001.1 [Clostridium] glycyrrhizinilyticum JCM 13369, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001098625.1_genomic.fna.gz	0.0386	0.0604	98.69	93.55	98.32-99.03	0.206	0.206	0.18-0.23	1	1.108	2689/21222	NZ_CPWN01000001.1 Yersinia frederiksenii strain FE80258, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001320045.1_genomic.fna.gz	0.0383	0.0673	98.94	93.79	98.63-99.26	0.205	0.205	0.18-0.23	1	1.132	3298/24029	NZ_BCAT01000001.1 Pseudomonas sp. NBRC 111117, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001722355.1_genomic.fna.gz	0.0363	0.0663	98.97	93.65	98.62-99.29	0.194	0.194	0.17-0.22	1	1.101	3242/24763	NZ_MIGZ01000001.1 Mycolicibacterium holsaticum strain M7 PROKKA_contig000001, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002733825.1_genomic.fna.gz	0.0345	0.0257	99.08	93.64	98.63-99.57	0.185	0.185	0.16-0.21	1	1.075	1313/10073	NVXC01000011.1 Idiomarina sp. isolate NORP21 Contig_source1383C_1035, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_003234355.1_genomic.fna.gz	0.0339	0.0408	98.16	92.70	97.71-98.60	0.181	0.181	0.16-0.21	1	1.110	1559/16338	NZ_QKSZ01000001.1 Curtobacterium sp. MCLR17_053 GRASS53.NODE1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_003013355.1_genomic.fna	0.0310	0.0690	98.11	92.41	97.74-98.43	0.166	0.166	0.15-0.18	1	1.088	2581/29809	NZ_PTEO01000001.1 Pseudomonas sp. S5D5 contig001, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/archaea/GB_GCA_000484935.1_genomic.fna	0.0301	0.0089	98.90	93.07	97.98-99.95	0.161	0.161	0.12-0.21	1	1.072	431/3999	AXWJ01000001.1 Thaumarchaeota archaeon SCGC AAA287-E17 H951DRAFT_scaffold00001.1_C, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002794595.1_genomic.fna.gz	0.0291	0.0204	100.00	94.24	99.72-100.79	0.155	0.155	0.13-0.18	1	1.069	1489/9371	PGTH01000123.1 Chloroflexi bacterium isolate JP1_8 k99_100010, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001586135.1_genomic.fna	0.0290	0.0504	96.96	91.15	96.39-97.48	0.155	0.155	0.13-0.18	1	1.067	1339/23643	NZ_CP014702.1 Ralstonia solanacearum strain KACC 10722, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_900091535.1_genomic.fna	0.0289	0.0729	98.26	92.35	97.90-98.56	0.155	0.155	0.14-0.17	1	1.087	2890/34039	NZ_FMCT01000050.1 Micromonospora carbonacea strain DSM 43168, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_000165065.1_genomic.fna.gz	0.0262	0.0373	96.80	90.72	96.09-97.48	0.140	0.140	0.11-0.17	1	1.199	923/18883	GL520132.1 Erysipelotrichaceae bacterium 3_1_53 genomic scaffold supercont1.1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002306835.1_genomic.fna.gz	0.0259	0.0097	95.72	89.70	94.29-98.11	0.138	0.138	0.05-0.22	1	1.052	172/4995	DBTB01000017.1 TPA_asm: Dehalococcoidia bacterium UBA1327 UBA1327_contig_100044, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000724975.1_genomic.fna.gz	0.0247	0.0702	97.44	91.15	96.94-97.88	0.132	0.132	0.11-0.15	1	1.064	2168/38276	NZ_JPEG01000001.1 Burkholderia cepacia strain RB-39 Contig_52, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_003097075.1_genomic.fna	0.0245	0.0483	98.10	91.75	97.67-98.55	0.131	0.131	0.11-0.15	1	1.074	1881/27143	QEOF01000001.1 Pseudomonas sp. OV508 Ga0215806_101, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_000433395.1_genomic.fna	0.0236	0.0419	98.52	92.03	97.96-99.01	0.126	0.126	0.11-0.15	1	1.067	1830/23988	HF996869.1 Clostridium hathewayi CAG:224 genomic scaffold, scf1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000954135.1_genomic.fna.gz	0.0226	0.0364	98.53	91.93	97.85-99.04	0.121	0.121	0.10-0.15	1	1.059	1554/21077	NZ_CP010799.1 Ralstonia mannitolilytica strain SN82F48 chromosome 1, complete sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000070465.1_genomic.fna.gz	0.0225	0.0266	99.36	92.69	98.84-99.91	0.120	0.120	0.10-0.14	1	1.071	1494/15735	NC_010645.1 Bordetella avium 197N complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_003055645.1_genomic.fna	0.0204	0.0403	98.23	91.36	97.58-98.81	0.109	0.109	0.09-0.13	1	1.072	1619/26653	NZ_CP028826.1 Pseudomonas fluorescens strain MS82 chromosome, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000019125.1_genomic.fna.gz	0.0203	0.0393	98.26	91.42	97.72-98.81	0.109	0.109	0.09-0.13	1	1.062	1604/25907	NC_010322.1 Pseudomonas putida GB-1, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002452115.1_genomic.fna	0.0189	0.0347	96.43	89.49	95.60-97.22	0.101	0.101	0.08-0.13	1	1.073	799/24990	DKEJ01000156.1 TPA_asm: Pseudomonas nitroreducens isolate UBA6825 UBA6825_contig_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000525635.1_genomic.fna.gz	0.0188	0.0591	99.19	92.03	98.73-99.59	0.101	0.101	0.09-0.12	1	1.062	3202/42047	NZ_CP007155.1 Kutzneria albida DSM 43870, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001653075.1_genomic.fna.gz	0.0185	0.0478	97.48	90.39	96.91-98.24	0.099	0.099	0.08-0.12	1	1.049	1531/35047	NZ_BDCX01000001.1 Planomonospora sphaerica strain JCM 9374, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002426855.1_genomic.fna	0.0184	0.0214	98.50	91.34	97.72-99.34	0.099	0.099	0.07-0.13	1	1.046	937/15557	DINT01000010.1 TPA_asm: Rhodocyclaceae bacterium UBA5533 UBA5533_contig_10164, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002402005.1_genomic.fna.gz	0.0181	0.0207	97.69	90.54	96.84-98.53	0.097	0.097	0.07-0.12	1	1.045	672/14648	NVUS01000018.1 OCS116 cluster bacterium isolate NORP83 Contig_source1382A_1000, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_003023805.1_genomic.fna.gz	0.0172	0.0288	99.54	92.11	98.88-100.11	0.092	0.092	0.08-0.11	1	1.054	1783/22817	NZ_PYHO01000100.1 Kluyvera ascorbata strain KA2 NODE_100_length_230_cov_128.667, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000239915.1_genomic.fna	0.0172	0.0108	97.86	90.56	96.79-99.17	0.092	0.092	0.06-0.13	1	1.039	388/8396	NZ_CAGF01000083.1 Leuconostoc citreum LBAE C11, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002919105.1_genomic.fna.gz	0.0171	0.0084	99.87	92.44	98.80-100.96	0.091	0.091	0.06-0.13	1	1.054	588/6736	PKEM01000207.1 Thermaerobacter sp. isolate RSA17 c_000000000833, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000018085.1_genomic.fna	0.0164	0.0287	98.83	91.31	98.17-99.49	0.088	0.088	0.07-0.10	1	1.043	1404/23505	NC_009832.1 Serratia proteamaculans 568, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001040865.1_genomic.fna.gz	0.0149	0.0179	99.04	91.25	98.01-100.03	0.080	0.080	0.06-0.11	1	1.072	949/16246	NZ_LFKW01000001.1 Cellulomonas sp. A375-1 contig_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_900316325.1_genomic.fna.gz	0.0141	0.0118	98.31	90.39	97.10-99.33	0.075	0.075	0.05-0.11	1	1.038	499/11420	ONCL01000247.1 uncultured Eubacterium sp. isolate RUG185 genome assembly, contig: k87_68250956, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000214095.2_genomic.fna	0.0138	0.0141	99.07	91.05	98.16-100.05	0.074	0.074	0.05-0.10	1	1.042	733/13417	NC_015942.1 Acidithiobacillus ferrivorans SS3, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002946335.1_genomic.fna.gz	0.0137	0.0262	99.10	91.04	98.44-99.89	0.073	0.073	0.06-0.09	1	1.041	1423/26097	NZ_PKOY01000001.1 Mycobacterium sp. EPG1 Scaffold_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_003444375.1_genomic.fna.gz	0.0135	0.0050	100.00	91.96	98.82-101.60	0.072	0.072	0.04-0.11	1	1.032	374/5031	UBA9865_contig_37828
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002381665.1_genomic.fna.gz	0.0132	0.0170	97.38	89.38	96.31-98.56	0.071	0.071	0.05-0.10	1	1.032	527/17129	DFXJ01000347.1 TPA_asm: Bacillaceae bacterium UBA4111 UBA4111_contig_10137, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000725405.1_genomic.fna	0.0127	0.0126	98.35	90.15	97.06-99.47	0.068	0.068	0.05-0.10	1	1.038	520/12951	NZ_CP008889.1 Dermacoccus nishinomiyaensis strain M25, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002968395.1_genomic.fna.gz	0.0126	0.0115	99.79	91.46	98.77-101.02	0.067	0.067	0.04-0.09	1	1.094	758/12061	NZ_CP027188.1 Idiomarina sp. OT37-5b chromosome, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001729265.1_genomic.fna.gz	0.0120	0.0150	99.36	90.92	98.40-100.39	0.064	0.064	0.04-0.09	1	1.035	868/16574	NZ_CP016044.1 Edwardsiella piscicida strain S11-285 chromosome, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_003204135.1_genomic.fna	0.0119	0.0168	97.92	89.57	96.83-99.30	0.063	0.063	0.04-0.09	1	1.053	625/19023	NZ_CP029736.1 Providencia rettgeri strain AR_0082 chromosome, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001619755.1_genomic.fna	0.0110	0.0193	98.34	89.75	97.22-99.42	0.059	0.059	0.04-0.08	1	1.027	838/23948	NZ_LQQX01000001.1 Paenibacillus jamilae strain CN9 contig_1, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002563805.1_genomic.fna.gz	0.0107	0.0153	99.34	90.58	98.24-100.63	0.057	0.057	0.04-0.08	1	1.044	908/19516	NZ_PDJP01000001.1 Propionibacteriaceae bacterium ES.041 Ga0069823_11, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/GB_GCA_002732825.1_genomic.fna.gz	0.0099	0.0083	99.47	90.48	98.24-101.13	0.053	0.053	0.03-0.08	1	1.027	510/11322	NVST01000027.1 Thalassobium sp. isolate NORP134 Contig_sourceCTD_10466, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000024165.1_genomic.fna.gz	0.0099	0.0166	99.36	90.37	98.21-100.39	0.053	0.053	0.04-0.07	1	1.030	942/21775	NC_013194.1 Candidatus Accumulibacter phosphatis clade IIA str. UW-1, complete genome
species98/species98_7_R1.fq.gz	release89/archaea/GB_GCA_001315965.1_genomic.fna.gz	0.0087	0.0073	99.08	89.76	97.63-101.31	0.047	0.047	0.02-0.07	1	1.020	396/11290	BBBH01000001.1 Methanoculleus chikugoensis JCM 10825 DNA, contig: JCM10825.contig00001, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000091785.1_genomic.fna.gz	0.0086	0.0113	99.78	90.35	98.51-101.05	0.046	0.046	0.03-0.07	1	1.018	761/17677	NC_013861.1 Legionella longbeachae NSW150, complete genome
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_002910755.1_genomic.fna	0.0073	0.0148	99.28	89.45	98.09-100.68	0.039	0.039	0.02-0.06	1	1.028	835/26486	NZ_NETX01000001.1 Streptomyces sp. SM14 1017_4518_745761, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_001267945.1_genomic.fna	0.0053	0.0075	99.34	88.68	97.20-101.55	0.028	0.028	0.01-0.05	1	1.145	456/18929	NZ_LFWL01000057.1 Vibrio alginolyticus strain RM-24-2 map unlocalized plasmid unnamed1 contig57, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_000424765.1_genomic.fna.gz	0.0041	0.0096	100.00	88.92	98.99-102.50	0.022	0.022	0.01-0.03	1	1.010	824/31418	NZ_AUKN01000001.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00001.1_C, whole genome shotgun sequence
species98/species98_7_R1.fq.gz	release89/bacteria/RS_GCF_900343095.1_genomic.fna.gz	0.0041	0.0030	100.00	89.34	98.12-101.30	0.022	0.022	0.02-0.04	1	1.007	279/9177	NZ_LT996885.1 Dialister sp. Marseille-P5638 genome assembly, chromosome: contig00001
species98/species98_8_R1.fq.gz	release89/archaea/GB_GCA_900083515.1_genomic.fna.gz	14.1101	7.9545	96.73	96.73	NA-NA	67.000	HIGH	NA-NA	67	64.115	2957/8286	LT671858.1 Cuniculiplasma divulgatum strain S5(T) (=JCM 30642; =VKM B-2941) genome assembly, chromosome: I
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002359915.1_genomic.fna.gz	4.8438	2.3525	99.18	99.18	NA-NA	23.000	HIGH	NA-NA	23	23.376	5514/7123	DEOE01000054.1 TPA_asm: Anaerococcus sp. UBA2626 UBA2626_contig_1023, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_000762975.1_genomic.fna	4.2120	5.8807	98.77	98.77	NA-NA	20.000	HIGH	NA-NA	20	19.625	14125/20709	NZ_JRJC01000001.1 Enterobacter sp. UCD-UG_FMILLET contig_1, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002729155.1_genomic.fna	4.0014	3.1365	98.37	98.37	NA-NA	19.000	HIGH	NA-NA	19	18.593	6959/11578	PBTR01000019.1 Leifsonia sp. isolate NP56 101005, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_001038695.1_genomic.fna.gz	3.5802	4.5242	99.27	99.27	NA-NA	17.000	HIGH	NA-NA	17	16.646	15068/18933	NZ_LDWH01000001.1 Bacillus marisflavi strain LK16 1, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_003053805.1_genomic.fna	3.1590	6.0630	98.95	98.95	NA-NA	15.000	HIGH	NA-NA	15	15.426	20402/28335	NZ_QAYF01000001.1 Pseudomonas sp. GV091 Ga0189757_101, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_900066615.1_genomic.fna	2.9484	2.8648	98.77	98.77	NA-NA	14.000	HIGH	NA-NA	14	13.791	9710/14251	FMHD01000058.1 uncultured Ruminococcus sp. isolate 2789STDY5834890 genome assembly, contig: SCcontig000058, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_002111555.1_genomic.fna.gz	2.5272	2.6899	99.44	99.44	NA-NA	12.000	HIGH	NA-NA	12	11.786	13271/15816	NZ_LUTM01000001.1 Lonsdalea populi strain CFCC 11748 contig00001, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_001432245.1_genomic.fna.gz	2.5272	2.0739	98.99	98.99	NA-NA	12.000	HIGH	NA-NA	12	12.488	8720/11934	NZ_CP013114.1 Staphylococcus equorum strain KS1039, complete genome
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_000203875.1_genomic.fna.gz	2.5272	5.3317	99.43	99.43	NA-NA	12.000	HIGH	NA-NA	12	12.255	26036/31106	NC_007347.1 Ralstonia eutropha JMP134 chromosome 1, complete sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002358615.1_genomic.fna.gz	2.3166	1.7825	99.65	99.65	NA-NA	11.000	HIGH	NA-NA	11	11.079	10272/11458	DEPE01000041.1 TPA_asm: Porphyromonadaceae bacterium UBA3400 UBA3400_contig_10, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002710515.1_genomic.fna	2.1060	0.3537	98.62	98.62	NA-NA	10.000	HIGH	NA-NA	10	10.262	1482/2281	PAKF01000014.1 Candidatus Marinimicrobia bacterium isolate SAT76 102271, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_001887245.1_genomic.fna.gz	2.1060	1.6338	98.08	98.08	NA-NA	10.000	HIGH	NA-NA	10	10.044	6261/11431	NZ_CP018135.1 Neomicrococcus aestuarii strain B18, complete genome
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_001878835.1_genomic.fna	2.1060	1.8616	98.58	98.58	NA-NA	10.000	HIGH	NA-NA	10	9.771	8367/13025	NZ_MJIR01000001.1 Microbacterium sp. AR7-10 contig_1, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002737405.1_genomic.fna	1.8954	1.8647	97.97	97.97	NA-NA	9.000	HIGH	NA-NA	9	9.086	5743/10829	NSIO01000036.1 Planctomycetaceae bacterium isolate Baikal-G1-2R Planctomycetaceae-Baikal-G1-2R-C10_Chunk_2, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_900217175.1_genomic.fna	1.8954	2.1883	98.86	98.86	NA-NA	9.000	HIGH	NA-NA	9	9.557	11772/16785	NZ_OBJV01000049.1 Clostridium tertium isolate Clostridium species, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_000433215.1_genomic.fna.gz	1.8954	1.3299	99.16	99.16	NA-NA	9.000	HIGH	NA-NA	9	8.953	8031/10445	HF987068.1 Dorea sp. CAG:105 genomic scaffold, scf6, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_003150145.1_genomic.fna.gz	1.6848	1.1250	99.16	99.16	NA-NA	8.000	HIGH	NA-NA	8	8.184	6594/8576	QANG01000020.1 Clostridiales bacterium isolate CIM:MAG 998 contig_100135, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002711825.1_genomic.fna	1.4742	1.7971	98.60	98.60	NA-NA	7.000	HIGH	NA-NA	7	6.947	11177/17308	PASE01000001.1 Muricauda sp. isolate SAT19 167709, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_000181895.2_genomic.fna.gz	1.4742	0.5369	98.95	98.95	NA-NA	7.000	HIGH	NA-NA	7	6.820	3693/5120	NC_012132.1 Borreliella spielmanii A14S plasmid A14S_cp26, complete sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_002441635.1_genomic.fna	1.4742	1.7842	97.75	97.75	NA-NA	7.000	HIGH	NA-NA	7	6.931	8194/16565	NZ_NXEI01000001.1 Dietzia sp. WMMA184 tig00000000, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002452115.1_genomic.fna	1.2636	2.1187	98.43	98.43	NA-NA	6.000	HIGH	NA-NA	6	6.383	15320/24990	DKEJ01000156.1 TPA_asm: Pseudomonas nitroreducens isolate UBA6825 UBA6825_contig_1, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/GB_GCA_002469785.1_genomic.fna.gz	1.2636	0.7614	99.66	99.66	NA-NA	6.000	HIGH	NA-NA	6	6.357	7666/8516	DKNT01000110.1 TPA_asm: Halieaceae bacterium UBA7381 UBA7381_contig_10133, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_003205275.1_genomic.fna.gz	1.0530	2.0451	97.95	97.95	NA-NA	5.000	HIGH	NA-NA	5	4.851	15097/28662	NZ_QJRM01000010.1 Pseudomonas protegens strain MB-090714 NODE_10_length_287364_cov_25.393358, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_002901215.1_genomic.fna	1.0530	1.3758	97.81	97.81	NA-NA	5.000	HIGH	NA-NA	5	4.799	9702/19282	NZ_NWMQ01000001.1 Paracoccus sp. SY scaffold1, whole genome shotgun sequence
species98/species98_8_R1.fq.gz	release89/bacteria/RS_GCF_000156535.1_genomic.fna.gz	1.0530	1.3507	95.68	95.68	NA-NA	5.000	HIGH	NA-NA	5	5.337	4708/18480	NZ_GG692814.1 Roseburia intestinalis L1-82 Scfld102, whole genome shotgun sequence
